,f_inhibition_list,r_concentration_uM,r_inhibition_list,f_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50
195,"[97.60221099853516, 9.929280281066895, 86.99668884277344, -9.09112548828125, 63.0521240234375, -9.986427307128906, 39.41233825683594, -5.405148029327393, 29.235422134399414, -1.7429816722869873, 10.59599494934082, 0.7381479740142822, 7.810081481933594, 0.5524203777313232, 1.3334286212921143, -4.2955451011657715, 1.919184684753418, 5.043217182159424, 0.6381407976150513, 0.9048265218734741, 97.87841796875, 88.85396575927734, 73.99575805664062, 45.77946090698242]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(CCl)N1CCCN(S(=O)(=O)c2ccccc2F)CC1,,,,,,15.640876185578826,,
196,"[95.21156311035156, 1.1096030473709106, 77.86746978759766, -12.238969802856445, 51.02268981933594, -15.858275413513184, 31.326045989990234, -1.7429816722869873, 24.749385833740234, 0.6429030299186707, 8.348215103149414, -0.8524418473243713, 4.333642959594727, -0.3714551031589508, -1.3905755281448364, -3.8431315422058105, -0.919113278388977, 5.047979354858398, 0.6095673441886902, 1.019120454788208, 95.544921875, 83.61073303222656, 63.837894439697266, 38.893253326416016]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(CCl)N1CCCN(S(=O)(=O)c2c(F)cccc2F)CC1,,,,,,20.19838603397067,,
197,"[-27.62101936340332, -23.66359519958496, -16.129722595214844, -4.933685779571533, 99.19279479980469, 97.24028015136719, 84.76319885253906, 57.66602325439453, 99.57853698730469, 50.803627014160156, 98.46417236328125, 23.654069900512695, 87.45386505126953, 12.958067893981934, 66.09996032714844, 8.753005981445312, 52.77996063232422, 9.1006498336792, 19.30137825012207, 3.057361125946045, 13.7247896194458, 1.019120454788208, 8.600614547729492, 1.7810795307159424]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(CCl)N1CCCN(S(=O)(=O)c2cccs2)CC1,,,,,,7.239052983312969,,
198,"[-27.697216033935547, -22.530179977416992, -19.46805763244629, -5.676595687866211, 93.51144409179688, 80.0152359008789, 60.556705474853516, 34.19768142700195, 96.47355651855469, 23.735029220581055, 85.71088409423828, 13.329523086547852, 59.461387634277344, 5.848036766052246, 38.097957611083984, 4.23839807510376, 28.09248161315918, 5.343238830566406, 11.362716674804688, 2.671619415283203, 4.124104022979736, -0.7667214274406433, 5.233706951141357, 0.6905255317687988]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(CCl)N1CCCN(S(=O)(=O)c2cccc(F)c2)CC1,,,,,,17.23676390015545,,
199,"[2.424634, -8.875969, -6.929371, 1.881998, 49.81481, 38.87597, 22.57106, 12.42463, 51.94229, -1.67528, 42.83807, 10.4522, 19.30663, -4.707149, 14.18174, -1.787252, 1.821705, -9.298018, -2.338501, -10.22825, -18.97071, -21.47717, -14.31955, -21.21016, 2.210531, 3.947958, 4.837065, 4.55701, 51.71228, 33.41626, 16.86039, 10.1853, 51.39959, 4.687521, 35.32227, 0.2827739, 23.53277, -6.71588, 33.77789, 22.54578, -3.020787, -7.392906, -3.11867, -5.587503, 8.722486, 11.95263, -5.152467, 3.004472]",,,"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,,,,,,88.53858270678586,,
200,"[-12.43325, -13.98363, -16.74849, -8.006029, 75.913, 62.78639, 41.77002, 31.53747, 74.6813, 14.7416, 64.354, 11.20155, 37.71318, -4.836348, 19.49612, -9.211886, 4.164513, -14.5435, -8.376399, -14.6124, -24.94832, -32.83807, -22.03704, -26.84324, 10.10645, 5.731609, 3.164892, 3.947958, 74.16017, 61.04653, 43.63419, 28.24204, 75.07103, 16.90662, 61.90845, 13.16802, 38.77537, -0.5437959, 23.95965, 5.14431, 14.72599, -6.362412, 1.250731, -5.557595, 1.212665, -5.718014, 4.260641, -4.812594]",,,"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,,,,,,34.32141295291494,,
201,"[-5.861326, -15.49957, -16.87769, -7.911283, 80.34883, 70.6503, 53.00172, 41.98536, 83.01033, 27.39449, 53.441, 15.13781, 53.63049, -3.389319, 33.51852, -5.129199, 17.24806, -17.69595, -0.2971576, -14.76744, -1.442722, -19.92679, -22.09733, -19.95263, 3.771225, 4.203543, 4.50263, 4.760933, 78.32837, 65.92982, 54.45029, 34.83829, 80.50083, 22.12978, 68.8772, 9.320662, 47.3891, 0.8999823, 33.59843, 3.425915, 17.05616, -2.990878, 0.1441059, -5.024674, 0.9761137, -0.2147994, 1.082154, -4.459127]",,,"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1,,,,,,24.94891694619804,,
206,"[14.26702, 7.694718, 10.95322, 10.93848, 5.615762, 1.232998, 4.314571, 4.307199, -1.889122, 2.821704, 0.03501788, -1.962844, 7.982233, -1.446791, -0.8680747, 0.8975635, 0.5473847, 2.777471, -4.697925, -5.951196, 3.603155, -0.3225331, -0.7095728, -2.932287]",,,"[99.03, 7.428, 49.52, 2.476, 24.76, 1.545, 12.38, 0.772, 7.428, 0.396, 2.476, 0.02, 1.545, 0.099, 0.772, 0.02, 0.396, 0.02, 0.099, 0.02, 99.03, 49.52, 24.76, 12.38]",Cc1ccncc1NC(=O)CC(C)C(C)C,,,,,,99.03000000000002,,99.0
207,"[1.774254, 1.044419, 3.032591, 2.101422, -2.277589, -0.7424185, -0.2642507, -0.9185856, 0.4907512, 1.220586, 3.812759, 1.749088, -5.222096, -6.354599, -2.680257, -1.799421, -6.681767, -3.208758, -9.626274, -6.455266, -4.693595, -2.57959, -6.455266, 2.101422]",,,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]",Cc1ccncc1NC(=O)[C@H](C)OC(F)F,,,,,,99.49999999999996,,
209,"[-12.10345, -12.53448, -18.52586, -7.896552, 27.7069, 33.75862, 27.40517, 20.56897, 37.30172, 7.405172, 36.90517, 8.336206, 25.84483, -6.767241, 13.82759, -9.198276, -3.37069, -15.74138, -12.21552, -13.93966, -32.87069, -33.80172, -26.2069, -22.09483, 3.957629, 5.100758, 14.06412, 4.181224, 32.15574, 28.20929, 33.91654, 18.44658, 27.23385, 11.39775, 32.69236, 2.8145, 29.3049, -4.675927, 15.43922, -3.015736, 5.083988, -5.5731020000000004, -4.854803, -5.123117, 4.105761, -5.00573, -2.375695, -4.368484]",,,"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cc(F)ccc12,,,,,,99.49999999999996,,99.0
210,"[49.25495, 0.5211025, 28.8329, -8.092162, 15.70629, -6.541774, 10.02153, 2.433247, 3.957795, 1.528854, 5.525409, 6.205857, 10.75366, 9.280792, 0.6933678, 0.7622739, -7.92851, 12.21792, 4.956933, 0.4952627, 37.80792, 32.50215, 13.79414, 12.78639, 42.72605, 12.14296, 36.23312, 7.730059, 22.62735, 7.161793, 23.72582, 5.310167, 4.516225, -3.502046, 10.72094, 10.44904, -2.844053, -2.156151, 2.226844, -1.9196, -2.205093, -0.7667523, 26.8037, -5.100806, 34.53648, 28.87285, 11.33815, 2.732575]",,,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]",COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2cc(F)ccc12,,,,,,99.49999999999996,,99.0
211,"[56.94828, 24.35345, 61.76724, 0.6465517, 50.82759, -5.560345, 38.68103, -1.534483, 21.41379, 10.18966, 8.905172, -2.801724, 8.103448, -2.405172, 7.353448, 3.37931, -5.474138, 7.474138, -9.086206, -11.03448, 54.85345, 52.57759, 44.51724, 28.76724, 62.13701, 30.32226, 64.26395, 9.796249, 60.14143, 11.61855, 44.65748, 4.76816, 27.21988, -3.02412, 17.97703, 0.4220353, 9.374214, 0.609296, 2.344951, 3.507644, 0.1956455, 2.769781, -5.863775, -4.578104, 55.09657, 58.52036, 56.37385, 40.20794]",,,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]",COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,,,,,,33.66968563006253,,99.0
213,"[-1.439655, -10.47414, -9.836206, 0.1982759, 38.36207, 37.0431, 33.82759, 20.15517, 39.86207, 4.405172, 41.81034, 9.939655, 31.31897, -4.301724, 15.62069, -5.353448, 5.413793, -9.25, -1.448276, -11.08621, -11.9569, -3.913793, -15.15517, -23.56034, 3.149892, 2.543391, 3.915705, 3.323179, 38.34931, 42.52494, 42.11968, 22.28961, 40.14366, 12.16915, 39.26326, 3.625031, 31.3452, -3.342743, 17.55499, 4.239917, 7.364655, -3.012941, -2.596495, -7.543531, -2.79773, -6.50661, -1.143129, -3.910115]",,,"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4cc(F)ccc34)c2O1,,,,,,99.49999999999996,,99.0
214,"[37.87931, -0.9224138, 19.17241, -5.456896, 6.543103, -8.637931, 8.146552, 2.465517, -3.37069, -5.017241, 3.956897, 3.267241, 3.310345, 3.810345, -3.689655, -0.3448276, -15.11207, 7.413793, 18.66379, -1.637931, 23.98276, 17.05172, 6.758621, -10.7069, 29.12323, 6.031471, 23.49143, 2.730652, 9.701221, 3.90173, 8.326113, 6.984544, 1.830683, -1.623858, -1.397468, -1.928506, -2.009559, -1.931301, -0.6568099, -2.325387, -2.694318, -0.1956455, -2.356131, -1.612678, 21.0822, 12.89583, 6.660332, 1.397468]",,,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]",Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)c(C)c1,,,,,,99.49999999999996,,99.0
220,,,,,C=CC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1,,,,,,99.49999999999996,,
221,,,,,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,,,,,,99.49999999999996,,
222,"[-1.4033334255218506, 3.0646424293518066, 1.3547097444534302, 2.6567437648773193, 14.223776817321777, 7.6514763832092285, 2.9349794387817383, 1.0656689405441284, 33.82722473144531, -3.5724897384643555, 1.4357491731643677, -2.537885904312134, 0.7199006080627441, -2.4352359771728516, -0.49028876423835754, 0.854966402053833, -4.007401466369629, -3.664334535598755, -2.1380913257598877, -2.4190280437469482, -3.7183609008789062, -4.331559658050537, -1.9165834188461304, -2.3487939834594727]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",Cc1ccncc1NC(=O)Cc1ccccc1N,,,,,,99.49999999999996,,
223,"[0.8779973387718201, -2.003441572189331, 3.236908435821533, 5.362189769744873, 21.746448516845703, 8.494843482971191, 0.7925841212272644, 2.922889471054077, 20.952608108520508, -2.5812368392944336, 6.771507263183594, -4.9125142097473145, -0.4785650670528412, -2.131561517715454, 0.17710675299167633, 0.10174217820167542, -2.611382484436035, -3.1339101791381836, -2.3752403259277344, 1.0538480281829834, -3.6815595626831055, -3.837312936782837, -1.3804278373718262, -1.204577088356018]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",NC(=O)c1ccncc1NC(=O)Cc1cccc(Cl)c1,,,,,,99.49999999999996,,
232,"[83.55943, 78.35917, 61.40181, 43.36563, 26.33075, 12.08656, 0.8333333, 2.293282, 76.99612, 74.69638, 56.77002, 39.45736, 18.23643, 4.089147, -7.105943, -3.73385]",,,"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]",O=C(CCl)N1CCCc2cc(NCc3ccc(F)cc3Cl)ccc21,,,,,,19.263261972777347,,99.0
237,"[99.5164794921875, 95.0993423461914, 99.77096557617188, 67.16776275634766, 98.10953521728516, 48.7721061706543, 97.34971618652344, 24.872303009033203, 93.20160675048828, 13.136895179748535, 63.255958557128906, 10.922872543334961, 47.67418670654297, -1.543271541595459, 28.77683448791504, -0.052714813500642776, 11.948084831237793, 7.418246269226074, -2.3867084980010986, -1.216076135635376, 100.07270812988281, 100.74527740478516, 99.48375701904297, 99.8691177368164]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(CCl)N1CCN(S(=O)(=O)c2ccccc2)CC1,,,,,,1.5566768531859627,,
238,"[90.64948272705078, 15.525421142578125, 71.14863586425781, 4.997000694274902, 42.406341552734375, -1.914093017578125, 21.044116973876953, -5.058804035186768, 11.431842803955078, -2.1358587741851807, 4.10993766784668, -0.48533982038497925, -4.597095012664795, -5.338737964630127, -1.4087579250335693, -4.197189807891846, -4.353516578674316, -0.7325541377067566, -6.323959827423096, -2.3976149559020996, 91.05302429199219, 71.36312866210938, 43.43882369995117, 28.231508255004883]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",COc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,,,,,,27.52891903885885,,
243,"[18.35129, 3.026651, 11.66478, 2.69587, 4.973537, 2.213874, 4.387581, 2.69587, 1.108118, -0.9001985, -0.04489179, -0.3898497, 0.1157736, -0.1346754, 0.9332766, -0.7820622, -2.204423, -0.6639259, -3.338531, -2.705321, 12.78943, 5.989509, 2.610812, 0.5316132]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[15.380921603293515, -12.001093940025097, -21.90127054479328, -18.4980182898494, -14.859149007339015, -10.000846683602237, -9.037454057555992, -8.005553764338597, -5.874590177126807, -7.225130028704833, -4.811221697551599, 17.755661690902873, -12.740055264066175, -22.907740709431582, -22.019753631164306, -12.296226954814639, -6.280452682120058, -4.472723738497868, -2.831657123353424, 0.8313360315361997, -2.8867382088606854, -1.3573017111306418]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]",NCc1cn(CC(=O)N(Cc2ccsc2)c2ccc(-c3ccccc3)cc2)nn1,,,,,,99.49999999999996,,
244,"[12.458211898803711, 8.138551712036133, 5.325361728668213, 7.342313289642334, 96.48213195800781, 94.1489028930664, 89.80427551269531, 82.84066009521484, 94.75093841552734, 70.24234008789062, 93.2916259765625, 45.03738784790039, 88.70562744140625, 32.66656494140625, 81.53671264648438, 20.614795684814453, 69.78734588623047, 5.469627857208252, 44.538002014160156, 0.9973782896995544, 31.24332618713379, -2.4622342586517334, 17.083051681518555, -2.226414680480957]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",CC(C)(C(N)=O)c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,,,,3.166625059076236,,
247,"[-0.6054064, -0.5803767, 1.256179, -0.3206933, 1.628496, 2.085289, 2.213566, 1.828734, -3.120893, -2.679745, 1.218635, 1.550278, 15.97053, 10.76435, 9.738127, 9.334522, -9.159314, -1.396971, -5.68644, -5.880421, -2.620299, -2.319942, -4.988737, -2.160378]",,,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]",O=C(CN(C(=O)Cc1cccnc1)c1ccc(-c2ncccn2)cc1)N1CCNCC1,,,,,,99.49999999999996,,
249,"[0.9616293, 1.486154, 1.746054, 0.9049239, 40.89642, 30.83121, 10.72914, 5.951705, 35.64644, -0.03544088, 21.21964, -0.9947075, 8.418391, -3.622058, 2.469048, -3.258198, 0.989982, -1.96815, -1.155373, -1.457802, -0.8482185, -0.7253568, -0.03544088, -1.164824]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[25.593326401182804, -12.313727287425841, -30.161293689831854, -35.248424508839804, -28.928541289380817, -6.799414468660803, -10.008885332533472, -6.939715783774957, -9.211627653296464, -6.509363570457148, -2.526985893448928, 24.776711366861075, -14.5868553215308, -35.15073444370408, -37.685503619436744, -29.61316141434438, -11.251714268727152, -12.273152747804685, 0.38443732156637134, -4.8986632376113874, -5.611200762791234, -3.334732259514147]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",O=C(Cn1nnc2ccccc21)N(CC1CCOC1)c1ccc(C2CCNCC2)cc1,,,,,,99.49999999999996,,
253,"[2.096020221710205, 4.082453727722168, -2.6370182037353516, 3.5109379291534424, 4.146263599395752, 4.529123783111572, 8.285592079162598, 4.47641134262085, 0.298242449760437, 0.4064420461654663, 1.3774640560150146, -0.5507081747055054, -0.18726852536201477, 1.3663666248321533, 1.5716683864593506, 2.8506431579589844, -2.8672890663146973, -6.4961371421813965, -3.7051424980163574, -0.43141117691993713, -4.36821174621582, -4.906435489654541, -6.382388591766357, -3.9964489936828613]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(CN(C(=O)Cn1ccnn1)c1ccc(-c2ccccn2)cc1)N1CCNCC1,,,,,,99.49999999999996,,
254,"[-2.159221, 17.70332, 6.603665, 4.736541, 79.38717, 65.0, 81.35738, 67.7606, 77.10767, 44.46162, 77.96678, 31.7354, 76.64948, 33.48797, 79.11226, 16.71821, 72.06758, -10.00573, 42.54868, -28.69988, 42.20504, 4.381443, 29.63918, 8.046965]",,,"[0.389, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44, 99.5, 7.463, 49.75, 2.488, 24.88, 1.555, 12.44, 0.777, 7.463, 0.389, 2.488, 0.194, 1.555, 0.1, 0.777, 0.05]",O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccccc2)cc1,,,,,,5.320261863177745,,99.0
259,"[26.48912, -23.19015, 11.5063, 6.718213, 115.4926, 109.9485, 92.9725, 88.57388, 113.1329, 75.8362, 107.417, 43.49943, 101.7468, 25.87056, 89.57044, 24.22108, 65.69874, 14.93127, 41.58648, -15.65292, 25.66438, 10.92211, 2.468499, 15.84765]",,,"[0.389, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44, 99.5, 7.463, 49.75, 2.488, 24.88, 1.555, 12.44, 0.777, 7.463, 0.389, 2.488, 0.194, 1.555, 0.1, 0.777, 0.05]",CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,,,,3.1442147994632497,,99.0
