r_inhibition_list,f_concentration_uM,f_inhibition_list,r_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50
,,,,CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4cccc(Cl)c34)C2=O)C1,,,,,,3.27922588685739,,,False,True,3.27922588685739
,,,,O=C(NC1CCCCC1)[C@@H]1CN(C(=O)CCl)CCN1S(=O)(=O)c1ccsc1,,,,,,1.1425293767718023,,,False,True,1.1425293767718023
,,,,CC(C)(CNC(=O)C1CNC(=O)N1)N1CCc2ccccc2C1,,,,,,99.49999999999996,,,False,True,99.49999999999996
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[0.876680314540863, 0.9670049548149109, -6.4528985023498535, -4.44184684753418, -3.0976037979125977, -1.3681526184082031, -3.6554911136627197, -2.090749740600586, 4.935975551605225, 0.5764837265014648, 2.58487868309021, -0.22315499186515808, -1.652409553527832, -5.103342056274414, -0.20455873012542725, -1.8543117046356201, -0.1753360629081726, -2.008394956588745, 1.4080016613006592, 0.4755326509475708, 1.7294511795043945, -3.2755963802337646, -0.11954731494188309, -1.830402135848999]",,CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3OC)CC1)OCO2,,,,,,99.49999999999996,,,False,True,99.49999999999996
,"[9.951000213623047, 3.1429998874664307, 1.0479999780654907, 0.3700000047683716, 0.13899999856948853, 9.951000213623047, 3.1429998874664307, 1.0479999780654907, 0.3700000047683716, 0.13899999856948853]","[79.03014373779297, 65.82569122314453, 68.60138702392578, 60.38663101196289, 80.41097259521484, 96.6860122680664, 93.43287658691406, 38.62572479248047, 15.118891716003418, 3.0659053325653076]",,COc1cc(Cl)nc(Nc2cc(Cl)cc(CC(=O)Nc3cncc4ccccc34)c2)n1,,,,,,0.5041252293926717,,,False,True,0.5041252293926717
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[78.7289810180664, 85.875, 77.69136810302734, 70.62721252441406, 74.19136810302734, 58.96128463745117, 73.44136810302734, 41.49004364013672, 84.29093170166016, 13.405973434448242, 66.62278747558594, 6.120575428009033, 56.304203033447266, -3.0918140411376953, 39.726768493652344, -8.563053131103516, 19.127212524414062, 8.527654647827148, -7.600663661956787, -9.164822578430176, 75.45685577392578, 75.42146301269531, 71.57853698730469, 76.12721252441406]",,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccncc12,,,,,,1.7852201275090156,,,False,True,1.7852201275090156
"[105.47173889824109, 101.87261256207805, 97.55807126702564, 92.30792304297107, 54.019030185434445, 7.249511444490548, 18.62675978412785, 7.642360344206072, 5.184513877291189, 5.06882595381272, 4.386006455162544, 103.04157407640184, 100.0877825261399, 97.68075012519542, 95.20127586836647, 42.822588755317774, 8.470436678135867, 18.590583409645035, 5.377434763982919, 5.669165689112592, 6.2801941776855985]",,,"[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005]",CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,,,1.2406138095217634,,,,,,False,True,1.2406138095217634
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[9.271071434020996, 1.4609214067459106, 4.6835832595825195, 85.02033233642578, 3.012367010116577, 1.0667929649353027, 4.588881015777588, 2.860564947128296, -2.602919101715088, -2.887025833129883, -1.5611944198608398, -1.4720628261566162, -0.09191688895225525, -0.2910701334476471, 0.4707258641719818, 1.5361261367797852, -1.9720350503921509, 6.971756458282471, -0.4749039113521576, 2.206005334854126, 9.198652267456055, 10.550944328308105, 7.5761799812316895, 7.793437957763672, -6.411101818084717, -3.971346378326416, -3.138113021850586, 5.571874141693115, -5.2841386795043945, -9.893898010253906, 0.6024457812309265, -1.6334972381591797, -1.8492987155914307, -3.839467763900757, 2.0830836296081543, 1.49562406539917, 2.9043281078338623, 1.0520321130752563, 6.626903533935547, 5.194221496582031, 0.9141589999198914, 7.82580041885376, 2.143028497695923, 1.1599328517913818, -2.934300422668457, -5.1102986335754395, -7.520081520080566, -6.824721336364746]",,CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N/O)[nH]c2=O)[C@H](O)[C@@H]1O,,,,,,99.49999999999996,,,False,True,99.49999999999996
,,,,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(F)cc45)C3=O)C2)CC1,,,,,,0.8279335455138668,,,False,True,0.8279335455138668
"[-28.00253860473542, -15.121553789948495, -10.533257114361959, -11.461953825544741, -8.619787689807767, 1.5680227935829634, -0.03609742948661949, -1.5837812843209846, -8.407524504884266, -2.048013364388919, -3.442129900632439, -33.37863534613336, -19.373632646298628, -9.055458775240579, -5.6873379168755065, -12.212237875105373, -16.255354583116073, -5.200852024251837, -8.898426956593838, -8.73629680929427, -6.441396166326395, -4.233507054764998]","[99.5, 7.463, 49.75, 2.488, 24.88, 1.552, 12.44, 0.776, 7.463, 0.388, 2.488, 0.194, 1.552, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44]","[0.0009726397, 1.179812, 0.01653487, 1.5144, 0.755741, 0.7440693, 1.257623, 2.125218, 2.168014, 2.346979, 2.924727, 2.263332, 1.508564, 0.6934921, 2.201083, 2.169959, -2.55707, 1.387957, -3.909039, -3.177614, -0.909418, -1.288748, -2.370323, -2.049352]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",COc1cc(OC)[n+](C)c(C#N)n1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997
,,,,CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(S(C)(=O)=O)ccc45)C3=O)C2)CC1,,,,,,0.1549326214215399,,,False,True,0.1549326214215399
,"[99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772]","[58.60022, 42.20354, 23.21009, 14.60368, 3.870409, 7.975763, 4.933845, 10.42414, 60.9744, 51.2551, 24.99072, 24.8918, 8.965005, 8.618771, -13.11982, -3.548906]",,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,,,,,,63.554925204043705,,99.0,False,True,63.554925204043705
,,,,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,,,,,,99.01000213623048,,,False,True,99.01000213623048
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[82.57103729248047, 39.58534240722656, 79.76058959960938, 18.056137084960938, 70.72570037841797, 10.822774887084961, 55.97538757324219, 4.287480354309082, 35.3932991027832, 0.3172208368778229, 12.880620002746582, -5.041902542114258, 8.886728286743164, -4.68923282623291, 1.4097692966461182, -4.620152950286865, 0.746241569519043, -2.8168118000030518, -2.9786036014556885, -6.634368896484375, 80.49864959716797, 76.12481689453125, 61.269065856933594, 48.634769439697266]",,CC(C)(C)c1ccc(N(C(=O)c2cnsn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,,,,,,13.173787716494417,,,False,True,13.173787716494417
"[-35.42441275547263, -31.546478867414972, -23.06590607828905, -18.210541151969277, -11.312777787765944, -11.54073486993684, -10.715691461659425, -7.532190171532885, -7.107551771105222, -8.531684391563429, -10.353117689926435, -34.23254072200832, -36.046756979484954, -23.878343407183213, -21.759730029934214, -15.95683632745346, -13.99837608389142, -10.471363086707134, -8.113926198379321, -4.966937568067937, -11.752610576089854, -8.164827093760675]",,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(O)C12CC(CNCc3ccc4c(c3)OCC4)(C1)OC2c1ccccc1,,,99.0,,,,,,False,True,99.0
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[92.85172271728516, 51.14268112182617, 86.8401870727539, 23.298986434936523, 76.86457061767578, 16.276355743408203, 63.1657600402832, 7.166116237640381, 46.84107971191406, 1.2556873559951782, 20.255300521850586, 0.48844677209854126, 15.390162467956543, -0.3174532353878021, 8.446337699890137, 1.2006720304489136, 1.7998929023742676, 0.8229993581771851, -0.9300562143325806, -1.0400868654251099, 91.70086669921875, 85.96737670898438, 74.84982299804688, 60.386741638183594]",,O=C(Nc1cncc2ccccc12)C1COCc2ccc(Cl)cc21,,,,,,8.080583030996674,,,False,True,8.080583030996674
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[6.856508731842041, 1.247868299484253, 4.39866828918457, 1.3886257410049438, 1.664726734161377, 1.5347968339920044, 2.7799582481384277, 2.6500284671783447, -1.9570690393447876, -1.9516552686691284, -0.18136046826839447, -0.5007714629173279, -0.8364236950874329, -0.9230436086654663, 0.013534363359212875, -0.5061852335929871, -5.438107490539551, -3.20764422416687, -3.7706737518310547, -1.7946566343307495, 1.074628472328186, 0.2788079082965851, -3.142679214477539, -0.30587661266326904]",,COc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]c(=O)[nH]c1=O,,,,,,99.49999999999996,,,False,True,99.49999999999996
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[27.19601821899414, 15.631683349609375, 9.907843589782715, 5.964926242828369, 97.73301696777344, 97.09530639648438, 96.02208709716797, 92.54967498779297, 99.16397857666016, 89.56721496582031, 98.771240234375, 74.0871810913086, 95.95209503173828, 58.828792572021484, 92.47579956054688, 41.781700134277344, 86.9385986328125, 22.720380783081055, 69.66209411621094, 11.949294090270996, 60.19364547729492, 7.275343418121338, 41.801143646240234, 4.6117353439331055]",,O=C(Nc1cncc2ccccc12)C1CN(C(=O)c2cnco2)Cc2ccc(Cl)cc21,,,,,,1.0667147861902704,,,False,True,1.0667147861902704
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-28.621091842651367, -21.830129623413086, -19.615686416625977, -7.405290603637695, 97.35933685302734, 90.74933624267578, 73.52906036376953, 46.39379119873047, 98.5689468383789, 32.673763275146484, 92.67328643798828, 15.691596984863281, 72.30992889404297, 8.443460464477539, 47.570064544677734, 2.900207042694092, 35.05964660644531, 6.524275302886963, 12.796152114868164, 2.000142812728882, 9.1006498336792, 0.2571612298488617, 5.162273406982422, 1.681072473526001]",,O=C(CCl)N1CCCN(S(=O)(=O)c2cc(F)ccc2F)CC1,,,,,,12.126216700726978,,,False,True,12.126216700726978
,,,,O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)NC2CCC2)Cc2ccc(Cl)cc21,,,,,,0.1196002694923435,,,False,True,0.1196002694923435
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[84.3213119506836, 24.5550537109375, 73.13573455810547, 11.001126289367676, 55.39143753051758, 6.895240783691406, 39.06927490234375, 5.256265640258789, 22.3669376373291, -0.5787101984024048, 8.030132293701172, 0.3196282684803009, 6.875527858734131, 0.9617009162902832, 3.434243679046631, 0.38721486926078796, 3.876372814178467, 3.0540692806243896, -3.403266668319702, -0.2182483673095703, 80.90819549560547, 68.66375732421875, 51.378482818603516, 32.8175163269043]",,O=C(Cc1cccc(Cl)c1)Nc1cncc2[nH]ncc12,,,,,,21.815814268569795,,,False,True,21.815814268569795
,,,,Cn1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c21,,,,,,1.4475099372186973,,,False,True,1.4475099372186973
"[79.4763877097206, 61.35887464589446, 26.269653436913508, 13.676153942163523, 8.167218713960569, 3.4736045737031005, 5.474457588752137, 0.08102036545657565, -0.09383097038590904, -0.9765001279056263, -0.7564889775492263, 80.7541084484937, 62.209397113558154, 26.438957018540222, 20.37217495842828, 7.720749821492243, 2.8684104026585047, 1.773461128878669, -1.4837459993910767, -1.1972749779374598, -1.65267416631648, 0.6074742075544071]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[1.513165, 3.851196, -6.309407, -3.741942, 10.88714, 78.99596, 3.851196, 3.785644, 10.74511, 1.163553, 6.385884, 1.851852, -1.709822, -5.189555, -3.244838, -4.16257, -4.637824, -3.823883, -3.905823, -4.561346, -5.184093, -4.419316, -5.233257, -4.217196]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Cc1cccc(Cl)c1)Nc1cccc2[nH]ncc12,,,23.602910068260734,,,99.49999999999996,,,False,False,61.55145503413034
"[2.7826671770471845, -3.4216957401112587, -5.406405954712652, -5.0724413653704055, -2.9971002202935475, -1.4770232643974364, -0.30656449011458475, -0.40726727329246387, 1.7443912001503352, 1.2106483825613448, 2.15203577332762, 1.914169244743108, -4.419514638952266, -6.016598922307951, -4.929189426793773, -3.416148502772483, -0.2722671009472855, 0.13712261617213342, 2.30814565663412, 2.6005955090618835, 0.5029292144329947, -0.33834394454532374]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[0.1194046, 0.7647365, -0.155864, -1.727265, 33.63838, 21.12733, 11.15567, 5.938329, 32.32219, 1.136623, 18.68272, 0.08476816, 8.175115, -1.193135, 2.370774, -2.080922, 0.08659113, -3.003345, -1.57049, -1.60148, -2.221291, -3.127307, -2.740837, -2.553071]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997
"[-16.293252883771988, -18.744258484518628, -20.41973606558934, -21.24446468743778, -15.171474571529163, -12.428472993823677, -12.205020619124927, -8.080650121348363, -7.9501618678258685, -6.041642317657473, -8.80299630296534, -14.968037743863869, -18.8790389944749, -20.887519763731135, -19.435672391191623, -15.687098355898899, -10.81756794615616, -11.26550204898147, -9.396720958054052, -8.256779446491363, -7.084224848307942, -9.050969508527555]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[-1.54503, 0.955277, -4.186632, -5.986608, 11.35582, 10.87664, 7.282835, 4.076054, 8.64664, 0.009214891, 6.312201, 1.833763, -0.5621083, -2.552525, -0.04607446, -0.1443666, 1.2993, 3.111562, -1.50817, 1.366876, -4.819388, -3.947045, -5.273989, -4.291068]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",NCc1cn(CC(=O)N(CC(=O)N2CCNCC2)c2ccc(-c3ccccc3)cc2)nn1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997
,,,,CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CS(=O)(=O)C1,,,,,,0.0269343853422923,,,False,True,0.0269343853422923
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[98.22732543945312, 95.98829650878906, 98.3226547241211, 92.7186508178711, 96.84371185302734, 88.87700653076172, 97.1632080078125, 82.25267791748047, 94.07392120361328, 65.70088195800781, 91.75502014160156, 51.527252197265625, 87.70982360839844, 32.795692443847656, 81.052001953125, 21.69846534729004, 66.66452026367188, 53.38236999511719, 29.12409782409668, 18.212385177612305, 97.41571044921875, 97.02922821044922, 95.3544692993164, 95.15349578857422]",,O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)c(Cl)cc2N1,,,,,,0.2758417819763734,,,False,True,0.2758417819763734
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[99.40848541259766, 96.3899154663086, 99.69915771484375, 91.55817413330078, 98.77224731445312, 85.71414184570312, 98.22748565673828, 77.81504821777344, 96.07281494140625, 56.189083099365234, 89.55392456054688, 39.61846160888672, 85.18563842773438, 25.936315536499023, 75.73761749267578, 12.410688400268555, 58.829566955566406, 43.673709869384766, 28.330842971801758, 10.70524787902832, 98.40635681152344, 98.79054260253906, 97.50993347167969, 97.48960876464844]",,CN(C)C(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.2752658169770051,,,False,True,0.2752658169770051
"[100.41044327535089, 100.41044327535089, 98.45711257219585, 95.78313559020694, 83.30457634092528, 33.579983101386595, 2.2508343478709962, -1.3523970462984718, 0.24061051743960285, 2.8956231236697367, 2.8197656206345916, 100.41044327535089, 100.10701326321029, 99.2536163540649, 97.31925002666864, 83.51318447427194, 39.72444084723349, 10.348622796872904, -0.5938220159470071, -1.1248245371930365, 2.762872493358229, 4.412773184372679]","[99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[97.97205, 98.8129, 92.3581, 84.12267, 67.15717, 42.92073, 21.67677, 16.75529, 98.02151, 99.23334, 91.56671, 83.10869, 63.67009, 38.37022, 14.08433, 3.326326, 96.02067, 96.13695, 94.54134, 92.1124, 82.31266, 51.48579, 30.80749, 23.61111, 95.99483, 98.46253, 95.87855, 93.72092, 83.21059, 51.10465, 27.45478, 18.08139, 99.01770782470703, 89.18077087402344, 100.68683624267578, 56.60475158691406, 97.75605773925781, 35.17353057861328, 97.5348129272461, 21.83730125427246, 88.67666625976562, 5.4120659828186035, 51.16048049926758, 2.3286588191986084, 33.953887939453125, -2.757143259048462, 20.323604583740234, 0.25905102491378784, 5.305644989013672, 1.7013351917266846, -5.518486976623535, -1.4100778102874756, 99.14653015136719, 100.05950927734375, 98.17053985595703, 97.54741668701172, 99.34383392333984, 89.16287231445312, 100.00898742675781, 60.05812454223633, 83.12859344482422, 24.991010665893555, 90.63098907470703, 18.285594940185547, 88.85126495361328, 11.927732467651367, 60.26785659790039, 6.4627275466918945, 43.60918045043945, 9.015460014343262, 28.436599731445312, 3.8081254959106445, 29.467281341552734, 4.844798564910889, 3.0051534175872803, -4.53918981552124, 100.60822296142578, 100.12882995605469, 99.67940521240234, 98.17533111572266]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]",O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,,,0.5454483607644363,,,2.63950484964828,,99.0,False,False,1.592476605206358
,,,,CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(NS(C)(=O)=O)cc23)C1,,,,,,0.2882605063264177,,,False,True,0.2882605063264177
"[100.0, 100.0, 93.97197539845774, 65.79206259677099, 18.965873967344052, 5.055669620760927, -7.380487681510328, -1.9981359877619156, -5.6794777358811395, -5.548688527922364, -3.6720204641671845, 100.0, 100.0, 93.1016758277731, 65.09633112740806, 19.408705038213654, 9.102581282677798, -1.8770518473778974, -11.081783545296894, -10.134038880301953, -12.901403804126002, -10.057649271156679]","[99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772]","[98.42597, 97.14707, 96.65519, 88.39154, 68.2243, 53.76291, 10.96901, 16.28136, 96.36005, 97.24545, 95.27792, 88.9818, 68.81456, 51.50024, 18.83915, 17.56026, 99.33035, 103.125, 94.19643, 90.625, 62.72321, 53.34821, 39.28571, 20.75893, 100.4464, 103.5714, 93.08035, 87.5, 62.27679, 53.79464, 14.50893, 15.40179]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",O=C(CCl)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,,,2.6232136902641665,,,3.2877173183838257,,99.0,False,False,2.955465504323996
