f_concentration_uM,f_inhibition_list,r_concentration_uM,r_inhibition_list,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,FCFP_PC1_bin,FCFP_PC2_bin
"[99.0, 6.190000057220459, 49.5, 3.7100000381469727, 24.799999237060547, 1.2400000095367432, 12.399999618530273, 0.7720000147819519, 6.190000057220459, 0.38600000739097595, 3.7100000381469727, 0.19300000369548798, 1.2400000095367432, 0.09600000083446503, 0.7720000147819519, 0.05000000074505806, 0.38600000739097595, 0.19300000369548798, 0.09600000083446503, 0.05000000074505806, 99.0, 49.5, 24.799999237060547, 12.399999618530273, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[98.55628204345703, 88.77598571777344, 98.31565856933594, 83.80439758300781, 96.47213745117188, 62.552059173583984, 94.3398666381836, 51.3687629699707, 87.65061950683594, 28.335832595825195, 83.60820007324219, 18.070594787597656, 58.82429122924805, 4.836470603942871, 50.54324722290039, 0.8791900277137756, 24.415571212768555, 15.294204711914062, 1.3086049556732178, 1.2345678806304932, 98.53406524658203, 98.06763458251953, 96.17598724365234, 94.04742431640625, 44.57545471191406, 6.417662620544434, 11.640421867370605, 2.6272058486938477, 98.3619613647461, 98.3619613647461, 98.94754028320312, 103.74298095703125, 98.8130111694336, 92.80683898925781, 98.6784896850586, 82.78864288330078, 97.14331817626953, 75.4292984008789, 96.0038070678711, 61.169586181640625, 92.88597106933594, 41.33101272583008, 82.5037612915039, 24.167129516601562, 74.11569213867188, 5.7766876220703125, 59.40492630004883, -0.783413827419281]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[101.8304138998972, 101.8304138998972, 90.60060536970732, 75.96126042662057, 52.78348613733832, 18.343724153617018, 8.4188662666793, -3.000355733742809, -5.1506363555236545, -2.3554370460303975, 1.9322898854381738, 101.8304138998972, 101.8304138998972, 89.29128852284202, 75.25114944396898, 45.744442791049714, 13.052624582516037, 2.3747267269894965, -3.5198841085097463, -4.321403248094318, -4.510601124527004, -2.2062147046601033]",CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,,,1.397089072807101,,,0.7246662572923703,,,False,False,1.0608776650497358,14.0,7.0
"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[77.78632, 32.89744, 76.59905, 14.55327, 63.29158, 11.32255, 49.03764, 9.777429, 34.62986, 4.309292, 17.11844, 4.713968, 9.439642, 3.533386, 8.874434, 3.703951, -2.493269, -2.590258, 0.707346, 1.887928, 76.64253, 75.09072, 60.70969, 43.24175]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[106.41023472908068, 76.68225326388418, 34.89438882500169, 25.83837854292092, 9.457654062098362, 1.6742203882838398, 1.9701684367178558, 2.4880775214773685, 5.9506696881553145, 3.7162619224785156, 5.71391124940811, 103.9834607319218, 75.92758574037745, 28.871846039369547, 22.99727727795441, 5.4031657985523855, -1.817966583237501, 0.2980619630656948, 1.4374619495366352, 1.4966515592234257, 3.272339849827502, 3.4795034837313112]",CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,,,14.467439567828055,,,15.62457347413312,,,False,False,15.046006520980587,10.0,6.0
"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[89.68321, 81.09952, 64.56144, 48.65015, 29.52941, 14.71562, 6.49944, 0.8835412, 87.72482, 80.14801, 62.91518, 45.86863, 29.88182, 13.87487, 3.775817, 1.444879]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]","[44.901149711392414, 44.20446932658228, 25.13463311392405, 17.006865265822782, 19.444880354430385, 11.257066632911398, -3.2230395189873424, -1.4375194177215216, -14.090296025316446, -14.98006070886076, -8.262676025316457, 49.39159592658228, 36.113373493670885, 19.386300531645574, 18.885862025316456, 5.0741689367088565, 18.444504455696208, 2.2377271898734166, -13.06624724050634, -18.553661012658235, -12.738252379746836, -4.91808782278481]",COc1ccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)cc1,,,95.69599193179596,,,14.67387065758173,,,False,False,55.184931294688845,27.0,4.0
"[99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772]","[61.82981, 43.82685, 27.29956, 16.67486, 6.050172, 3.393999, -3.393999, -1.918347, 60.55091, 47.76193, 26.02066, 16.37973, 8.411215, -1.918347, -0.3443187, 1.328086, 62.72321, 50.89286, 28.125, 18.75, 6.919643, 7.142857, 2.455357, 3.348214, 64.28571, 51.78571, 28.57143, 11.60714, 8.928572, 8.258928, 0.4464286, -55.80357]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]","[75.57385484282172, 40.76427177018337, 12.277902599694672, -3.648154456612306, 3.036430297919488, -8.112943126757, -2.757609051973493, -9.768378001603894, -0.9320188610808213, -4.2728865601773975, -3.152449768880975, 73.40236442727051, 42.43825856241764, 7.623506128141678, -4.427392860628119, -2.4344409670420375, -0.13963155933733826, 1.084870396700886, 2.0295507745450454, 0.6839822192346653, 0.4531605252460875, 4.493827744244565]",O=C(Cc1cncc2ccccc12)Nc1ccccc1,,,45.07746920623892,,,57.59041707023143,,99.0,False,False,51.33394313823518,13.0,23.0
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[-3.549332, -0.2279388, 0.3147726, 2.811245, 38.30457, 55.69304, 77.83566, 63.70346, 21.00293, 45.64202, 85.93292, 17.39933, 72.71247, 8.477152, 57.19093, 0.618691, 39.45512, -2.442201, 13.75231, -3.484207, 5.416259, -6.479974, 2.529035, -2.832953, 10.81993293762207, 37.451412200927734, 80.73114776611328, 15.553781509399414, 69.90098571777344, 13.029335021972656, 54.25923538208008, 8.217748641967773, 39.43987274169922, 3.283416986465454, 16.192052841186523, 3.729388952255249, 12.08420181274414, 2.2032649517059326, 7.734952926635742, 3.2097702026367188, -0.615768551826477, 2.3751072883605957, 0.7466961145401001, 0.951270341873169, 74.91714477539062, 82.6500473022461, 68.74718475341797, 51.91890335083008]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[63.6193845251949, 68.46348013862539, 48.928836028136715, 49.14841967452842, 24.38424515457485, 2.412353953406927, 2.1185564262222725, -4.476961083907303, -5.964065692338503, -6.735716234430302, -1.4899978429410052, 61.96074802393717, 68.3509596557798, 51.28889458815982, 52.9469131567186, 9.476887463770764, 0.09047279889577635, -0.8682208578564535, -4.996595714577197, -3.6558499143292447, -0.3104890096608652, 2.958361186824522]",COC(=O)c1ccc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(OC)c1,,,11.98802613741333,,,13.197794938366728,,,False,False,12.59291053789003,14.0,17.0
"[99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772]","[78.45548, 63.89572, 46.28627, 32.12002, 15.10084, 6.640433, 5.361535, -4.57452, 76.58633, 64.48598, 49.1392, 33.79242, 13.52681, 7.32907, 0.6394491, 3.393999, 78.79464, 68.97321, 46.20536, 33.92857, 14.50893, 15.17857, 3.348214, 9.151786, 79.91071, 72.09821, 45.3125, 33.92857, 16.96428, 17.1875, 1.785714, -1.339286]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]","[87.13432893410572, 70.99683314259158, 44.18650106737208, 7.906639187887382, 7.056130443522396, -4.42996474135996, -5.203796206414072, -6.815552195683342, -6.710629090440558, -8.117789008427959, -3.949880861059881, 86.81488972867939, 78.87833234069777, 46.524183286023714, 9.370088099682713, -1.6894517809649259, -2.113425718489179, -2.718597102187345, -23.010682556864406, -4.954444830373297, -3.3711939059925795, -3.1667906913549206]",N#Cc1cccc(NC(=O)Cc2cncc3ccccc23)c1,,,14.64109075330777,,,26.71951473988976,,,False,False,20.680302746598766,14.0,22.0
"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[93.20887756347656, 88.69589233398438, 94.2261962890625, 79.8214340209961, 96.16342163085938, 74.11796569824219, 94.39935302734375, 65.22186279296875, 88.85823059082031, 45.27597427368164, 80.67640686035156, 25.676408767700195, 71.04437255859375, 9.009740829467773, 60.88203811645508, 15.589827537536621, 40.8387451171875, 22.732685089111328, 6.737013339996338, 6.985930919647217, 93.5876693725586, 94.28030395507812, 93.5984878540039, 94.06385803222656]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[96.69571183742875, 98.33918354861186, 93.1437344095885, 80.58204743838418, 56.73684747120379, 23.042295765552446, 8.534420820081898, 1.2339640542373502, -0.1347188431026699, -1.6306527786571632, -8.020439036686787, 100.02906646910733, 100.02906646910733, 94.86159184341878, 81.35183425761477, 58.91690429549523, 28.438731793834158, 11.711686747404121, 1.226194848472465, -1.2269594872822578, -3.831192861025591, -5.089443697216207]",COCCN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,,,0.9878640476562296,,,0.5638122121786693,,,False,False,0.7758381299174495,7.0,20.0
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[1.784932, 1.772417, 2.279269, 2.222952, 86.96734, 78.52293, 71.37695, 54.58826, 86.08817, 28.91089, 77.00864, 10.26062, 60.87072, 3.799825, 43.4031, 2.454477, 31.69545, -0.007821788, 13.97754, 2.166635, 4.287904, -3.846756, 2.792378, -1.819348]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[86.06380639924237, 69.7274741256849, 40.0438848677535, 31.47618886558885, 10.922596901846715, 6.882906040722444, 6.64614760197524, 4.219373604816341, 7.38601772306027, 6.4389839680714305, 6.7941216261922595, 66.3723657319915, 42.532934637109676, 14.329929697889476, 6.572786706012501, 1.183335539656358, -3.013161907832658, -0.4641131046591632, -2.0514563227916627, -1.5999003790970836, -1.2012753960076041, -1.0033469956263685, 67.7495877615258, 49.94142773524706, 12.335719141973849, 5.134282489924426, 1.1092650535774315, -1.8787986338244966, -1.2955317971202691, 0.8418222595504301, 0.37613482139195914, -2.0687763883076515, -2.1892182862725176]",Cc1ccncc1NC(=O)Cc1cc(Cl)cc(S(N)(=O)=O)c1,,,13.09205971035467,,,14.613255172543107,,,False,False,13.852657441448889,12.0,26.0
"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[99.40135, 98.92979, 100.0033, 84.45511, 99.6388, 73.01383, 99.79599, 52.26501, 96.31779, 24.26214, 77.5288, 16.86092, 74.63922, 11.59011, 54.93386, 10.29916, 27.38249, 11.64362, 3.97485, 2.148793, 99.3679, 99.95652, 99.30102, 99.12376, 97.08890533447266, 93.23472595214844, 98.65594482421875, 58.256614685058594, 98.92189025878906, 43.29405212402344, 94.904052734375, 23.26214027404785, 89.1227798461914, 25.00511360168457, 59.88911819458008, 5.975614547729492, 44.35783767700195, 3.119757652282715, 25.978885650634766, 9.301992416381836, 9.06059455871582, 6.1351823806762695, 1.5772676467895508, 1.1558445692062378, 96.92115020751953, 98.58638763427734, 97.5676040649414, 98.34908294677734]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[96.57257622784576, 99.34280182451724, 97.35542398714234, 90.27572545196332, 45.82323761153595, 4.567894508599455, 1.0836769959891879, 0.5104286224330639, 0.09954883914427327, 0.2379450904857962, 2.592781725159268, 96.39905402916303, 99.5261453518144, 93.38558289431967, 89.29964624144924, 29.583016058793334, 4.6413890340354795, 0.6159183055818924, -0.7308500861139056, 1.1423118361040794, 1.729000070675606, 2.7158205920049783]",CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,,,1.5225143080076875,,,1.2457357584905815,,,False,False,1.3841250332491346,29.0,19.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[18.068378448486328, 15.959763526916504, -0.5704954862594604, -2.912954092025757, 77.82324981689453, 91.87397003173828, 54.23739242553711, 92.70854187011719, 86.62056732177734, 93.41410064697266, 91.3458023071289, 81.5002212524414, 99.26016998291016, 80.03668975830078, 99.6109390258789, 36.380680084228516, 97.498291015625, 28.817079544067383, 59.990726470947266, 11.307100296020508, 80.19393157958984, -4.320042133331299, 53.20928955078125, -4.352296352386475]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 100.0, 100.0, 100.0, 5.433846656567831, 51.375108113028546, -3.8614706576810267, -2.6525798630868396, 0.6296460124746981, -3.062055409366007, 100.0, 100.0, 100.0, 100.0, 100.0, 49.34096458888686, 51.96868229342084, 15.800211086460624, -1.5417054362566118, 2.5960253863380376, -0.6454702577208404]",O=[N+]([O-])c1cnc(Sc2nnc(-c3ccc(Cl)cc3)o2)s1,,,0.3190667804703846,,,0.8808066776140681,,,False,False,0.5999367290422264,29.0,29.0
"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[98.32152557373047, 89.98738098144531, 96.529296875, 75.61625671386719, 96.48213195800781, 69.2047348022461, 94.18496704101562, 52.00377655029297, 89.78762817382812, 33.73191452026367, 74.98370361328125, 21.60523796081543, 68.28642272949219, 9.020793914794922, 52.031517028808594, 2.4317164421081543, 32.25041580200195, 15.798527717590332, 8.329980850219727, 1.5050840377807617, 96.90937805175781, 96.70130157470703, 95.27251434326172, 91.84064483642578]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 91.1257361824481, 77.9620344017451, 54.54809441628249, 14.93868249169501, 0.9989882067469589, 3.706660105551834, -0.910144487598231, -2.8879608121560487, -1.4231532533791267, 100.0, 100.0, 89.5015962801417, 79.58143039396406, 53.70960421247849, 22.341999584137024, 5.1738904199414435, -1.197555229897893, -23.09420085237381, -1.2166857929541026, 0.6100048124422087]",O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21,,,1.2125405644552163,,,0.7801183650689634,,,False,False,0.9963294647620898,9.0,27.0
"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[92.24352, 66.74074, 35.80703, 21.37297, 5.725826, 2.125697, -1.379397, -2.648386, 92.17084, 80.17414, 40.59788, 16.78895, 9.504843, -2.916719, -0.5492432, -0.437438]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]","[100.0, 40.410833159564746, -4.236063124807675, -9.803027356286636, -8.652914638151742, -6.977890833579359, -3.8263121249495144, -3.7640070197220132, -1.9405881757020744, -1.7949503313232653, 0.8873686177290363, 100.0, 41.61167142796816, -3.8053727522784455, -7.367909917106092, -6.284094370233875, -3.330989880647592, -3.2758449784587444, -2.6640172188628517, 0.17136068672916735, -0.9718511497131805, -1.888915721161245]",O=C(CCl)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1,,,34.570672437404696,,,29.75442287482279,,99.0,False,False,32.162547656113745,22.0,2.0
"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[97.4107894897461, 87.88054656982422, 97.15416717529297, 74.02549743652344, 95.9682846069336, 61.2942008972168, 93.98011779785156, 45.170047760009766, 86.9972152709961, 20.27742576599121, 71.76720428466797, 11.087550163269043, 60.25689697265625, 2.4163267612457275, 44.2056770324707, 1.7680110931396484, 20.447608947753906, 13.027093887329102, 1.1791242361068726, 3.3644886016845703, 96.41670227050781, 95.80620574951172, 95.03092956542969, 92.7402114868164]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[94.15556230080307, 97.80743432348285, 94.61244894331735, 82.83209865099205, 59.93820320981407, 28.4886440472914, 11.406068173093514, -0.6246382735444476, -4.004873820505538, -2.2888790113557924, 0.22854782871940413, 94.75639697762881, 98.13983196222495, 95.31355489773706, 84.24169870367471, 62.87216703321735, 16.220901619312155, 1.851412519441251, 3.802203453552015, -1.3803336303439728, -4.231555453079449, -1.7619975325148443]",COC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,,,0.9606153790470154,,,1.0797891257527323,,,False,False,1.020202252399874,6.0,23.0
