,f_inhibition_list,r_concentration_uM,r_inhibition_list,f_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50
394,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[8.858817717592203, -40.58359234897858, -57.608684126556696, -55.44986579794807, -37.49431638070933, -7.300115829069894, -4.63235228676477, -7.062099639544105, -7.856136613397245, -7.790842269963442, -10.517451073793131, 6.96870738792618, -40.752531454313576, -53.51649982290317, -49.574860638973576, -38.39402580227384, -14.745005764200386, -6.276192832675087, -6.159511778862788, -6.118518833284665, -6.336043572256387, -10.833304156420674]",,CC(C)Cn1cc(NC(=O)N2CCC(c3ccccc3)C2)c2ccccc2c1=O,,,99.0,,,,,
395,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[59.95831578867363, 0.4680295972335841, -36.111653740691516, -36.26054175568122, -36.860269621121084, -3.501092387500958, -1.8329347783529137, -5.075092369719576, -3.0800354882301013, 1.8624056192453196, 4.487793039235027, 69.10745071569448, 14.598081143760794, -34.730905137629435, -31.868708460988216, -33.98493557593173, 9.601274608389037, -9.729196488466707, -4.054225819075833, -36.351376392545895, 4.71373800420751, 4.233108417571771]",,CCCCN(CCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12)c1ccccc1,,,82.69076110717602,,,,,
396,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-49.29466924322996, -78.53863050624807, -73.80685943791198, -46.2088366019512, -23.56173552472487, -1.0663480270852141, 9.140182753256244, 18.939337044007218, 18.129394859701968, 16.744576601778597, 19.18803290738372, -30.717638810235503, -204.89258616959648, -61.05011703843587, -66.04010228090283, -28.834054488447414, 11.466272875778984, 18.666202033632285, 11.883805261536304, 10.378270614374067, 16.071824364074477, 20.994616452482408]",,CC(C)Cn1cc(NC(=O)N2CCC(Cc3ccccc3)CC2)c2ccccc2c1=O,,,99.0,,,,,
397,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, -15.422727098770936, -52.57117366161589, -53.548433429176775, -95.91367778990568, -29.33694181057365, -14.208946376649138, -12.307441855963193, 4.331272281251099, -16.1873363604474, -16.569278391805963, 77.81073558823735, -16.918212311888073, -46.516742199056246, -61.49679261346748, -56.464561094925344, -47.58227405354187, -25.501200807268916, -4.7015088159580944, -11.422383688855843, -18.29763895095701, -17.99705281596879]",,Cc1ccc(CN2CCC(CNC(=O)Nc3cn(CC(C)C)c(=O)c4ccccc34)C2)cc1,,,92.3348086970453,,,,,
398,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-21.86385966219989, -42.28287897486035, -97.83511836476524, -34.900842324808536, -22.463499935150985, -13.613656968063276, -11.192377217687723, -7.65667199708475, -8.941682930032693, -9.550924917457268, -16.414384302538622, -20.398453826185435, -34.61497094923184, -32.103919365268744, -21.553036148211426, -22.378231533799603, -13.694569953466216, -9.69961436037999, -16.53570363836634, -8.740255131076408, 43.40472088308274, -10.738582816002715]",,CC(C)Cn1cc(NC(=O)NCCN2CCOCC2)c2ccccc2c1=O,,,99.0,,,,,
399,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-36.16988635300168, -50.129660524070104, -11.041299352631631, -14.243277547625496, -11.377070480261569, -6.059025172998266, -6.365453880426192, -7.804003238366095, -8.736847890420924, -9.825625570689567, -15.273512641144086, -27.004037872922034, -52.85053836044879, -20.011500974419413, -21.966343922093426, -12.666713894498619, -2.228046906004267, -2.5183898808114407, -5.968585250447342, -7.285143048323402, -10.485779615705557, -7.271778969034752]",,Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,,,99.0,,,,,
400,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[65.71392654603243, -28.2253554502535, -26.924878896389927, -4.327271806444163, 7.331999924403145, -7.003567869694425, 9.171118349691426, 20.179269215691846, 16.622682768731224, 76.80974784254289, -163.43922733961347, 65.06623928175844, -26.65576878581892, -19.051832962553128, -18.709700155826585, -1.6445634608105952, 14.017458030120022, 18.195437155401905, -20.385024769248048, 14.307295990672852, 17.46545849468784, 17.924443048723585]",,CC(C)Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,,,95.94689191935346,,,,,
401,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-68.49607036145461, -40.46897915468959, -2.118762401325749, 10.52158182536909, 13.192861981695708, 24.28531424524802, 25.611543105431032, 23.55832965765912, 22.63221272152575, 28.47772982422112, 26.69949277981778, -66.9954493884754, -29.527060382557885, -11.07207749229678, -4.8840770728985206, 12.91207900376258, 13.551303877963328, 15.660962079613446, 26.12279463234662, 20.352842517300974, 21.3619865721988, 23.602174524751764]",,Cn1cc(NC(=O)NCCc2ccsc2)c2ccccc2c1=O,,,99.0,,,,,
402,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[65.36239955412458, -38.70928993706574, -40.54910669135337, -41.07999127334862, -35.482626363046286, -18.524462543232318, -8.68987751325834, -11.84460158019748, -10.986683683970279, -9.316239757446878, -7.934457789912452, 56.634790749302425, -37.84207021048536, -36.598008740960765, -45.76323903156252, -46.099572630518374, -8.132765731144094, -8.722492857547138, -6.489203739138337, -8.552368212367355, -6.2850345091840785, -10.316067127843322]",,CC(C)Cn1cc(NC(=O)NCCCN2CCC(C)CC2)c2ccccc2c1=O,,,98.24419976112566,,,,,
403,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-21.86385966219989, -42.28287897486035, -97.83511836476524, -34.900842324808536, -22.463499935150985, -13.613656968063276, -11.192377217687723, -7.65667199708475, -8.941682930032693, -9.550924917457268, -16.414384302538622, -20.398453826185435, -34.61497094923184, -32.103919365268744, -21.553036148211426, -22.378231533799603, -13.694569953466216, -9.69961436037999, -16.53570363836634, -8.740255131076408, 43.40472088308274, -10.738582816002715]",,CC(C)Cn1cc(NC(=O)NCCN2CCOCC2)c2ccccc2c1=O,,,99.0,,,,,
433,,"[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[3.9367410336063253, -23.829426715617057, -23.40016944365997, -16.48686811635131, -12.194295396780555, -15.537983620446196, -12.081332956791858, -5.4843264614515554, -6.116916125388299, -10.567636260943223, -9.302456933069752, 2.9878565377012256, -18.294267156170566, -24.981643603501826, -19.5368539960463, -15.967240892403264, -4.241739621575821, -6.455803445354406, -7.720982773227894, -8.624682293137521, -7.6983902852301584, -3.9706297656029372, 22.12780355001462, -1.7646533658329688, -1.0130379104047844, 14.30447062440855, 18.343505671352915, 18.149051851521776, 21.1463774784726, 20.257439929262066, 18.39314719740906, 22.058324283975857, 20.12399655142533, 50.1608339955659, 22.69580015154181, 2.760242237328417, 0.7745630069548541, 8.074648538342197, 14.695166044033362, 14.92045755767863, 16.601852898046833, 20.5168183173663, 16.624269509084026, 12.718242722406941]",,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2ccccc2)cc1,,,99.0,,,,,
434,,"[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]","[73.20530923467948, 42.52471053374753, 12.973736232702626, 10.33041513696697, 3.2137814176786206, 3.439706297656031, -1.0336063258966304, 0.48009036995200377, -4.716181869528378, -0.24286924597570086, 2.5360067777464046, 72.88901440271111, 40.197684269980236, 14.193730584580639, 8.839310929116072, -0.8076814459192196, -2.502118045749776, -3.925444789607449, -3.6543349336345656, -1.011013837898894, -0.08472182999151498, 2.445636825755443]",,O=C(Nc1cccnc1)NC1(C#Cc2c[nH]cn2)CC1,,,44.53518367357184,,,,,
445,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579]","[-48.677527360838155, -32.30802838454863, -25.405542646934393, -25.152195995524607, -11.741434829828428, -5.2878613780626615, -4.24343552011686, -26.798637235652844, -32.72802141434858, -39.86491854917623, -33.82748381242718, -25.772190970832483, -13.434901536888411, -11.009652348829311, -6.182627573088489, -13.96906359116032, -21.093453341217558, -45.13579674632709]",,Cn1c(-c2ccc(NC(=O)C3CCCCC(=O)N3)cc2)nc2ccccc21,,,99.0,,,,,
452,"[1.613609, 0.9113634, 1.3082, 2.298347, 3.093967, 3.103693, 1.446315, 1.450206, -2.203029, -0.7440693, -1.4113, 48.32755, -3.438281, -2.533726, -3.897367, -1.983212, -1.154523, -0.4970189, -1.162304, -1.082548, -0.3822474, -3.181504, -2.928618, -2.979195]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-16.05715026141609, -14.36537776761559, -15.203544610864808, -11.571886157227029, -8.347626730914595, -5.419948780023839, -9.564858728761259, -9.424123434420311, -6.733752358459337, -3.545958043077166, -9.653916481305387, -16.367284392735197, -15.446586173270829, -12.945204106027909, -11.90343729789386, -6.189654955669967, -6.912659197064236, -10.375808411341643, -6.481378931802878, -3.7046565617787555, -7.271350035127974, -6.300847195834717]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44, 99.5, 7.463, 49.75, 2.488, 24.88, 1.552, 12.44, 0.776, 7.463, 0.388, 2.488, 0.194, 1.552, 0.1, 0.776, 0.05]",O=C1CC(NC(=O)Cc2cccc(Cl)c2)CN1,,,99.0,,,,,
478,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-22.389097169053755, -33.43605433980445, -31.323437569813862, -28.378498569218806, -23.597567445182417, -15.34519608141793, -10.879874659268364, -9.893390732973245, -5.228667061029622, -3.63987921868614, -6.164355929302688, -21.87186814198866, -34.142772683893526, -29.895627244629498, -26.79950343144438, -23.042460689700505, -15.388798434083215, -14.186140695334831, -7.5884901579040775, -5.173497931547335, -3.9770883991029535, -4.416462784110007]",,CCn1c(CSc2nc(C)c(C)n2CC2CCCO2)nc2cc(S(=O)(=O)N(C)C)ccc21,,,99.0,,,,,
543,"[-11.48205, -5.761261, -4.477554, -1.574758, 0.4144099, 6.474432, 5.95401, 11.27002, -1.725102, 1.991095, 6.82138, 2.453692, -2.750525, -2.156859, 1.324184, -5.672597, -5.024961, -11.47819, -7.947032, -10.43349, -14.99778, -16.22367, -10.68792, -15.5182]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[28.395002395749856, 9.688135430555251, 18.344640264810995, 14.391907689451418, 3.6842162447590323, -11.217385481517901, -9.364893470986557, -5.563632582519955, -8.01788204819964, -7.126370205236824, -9.357601085616905, 16.569054637673, 7.272346790378062, 16.68526827396731, 12.06150035766983, 2.337236031529329, -7.700918476783576, -6.684671699099044, -5.5213202728795725, -6.7602295529710545, -7.502238937002577, -3.89597346002633]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]",Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccc(OCc3ccccc3F)cc2)c1,,,99.0,,,,,
547,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-131.004411012623, -81.45584391213035, -34.7419171543408, -28.731693416837217, -19.291464067341188, -14.835933024685128, -9.632230915467302, -7.356595216769033, -8.450977267507728, -8.0729802344943, -4.095297478601463, -121.93391088047785, -83.88768998831819, -38.802358873715626, -40.370174419131416, -18.262647823178433, -15.146248890367369, -8.296126571040386, -11.715996473670634, -4.326208843105092, -7.867205795079116, -6.780071980594377]",,COc1ccc(OC)c(CNC(=O)Nc2cn(C)c(=O)c3ccccc23)c1,,,99.0,,,,,
549,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-7.57753588391976, -8.567828617196978, -6.97949102641444, -4.388998318366034, -2.045477310541669, -3.18703509541259, -4.519659810769742, -2.074691016397408, -3.5852779714218395, -1.258906128818913, -7.810697969718585, -10.601247192327557, -2.901555208009441, -8.449035108042741, -25.222613025111624, -5.376542368677018, -2.363254492554245, -6.967043432182263, -2.1503841862716637, -2.346137785547831, -3.5589445894870937, -6.126921707428736]",,CC(C)N(C(=O)Cc1c(O)c2ccccc2[nH]c1=O)C(C)C,,,99.0,,,,,
550,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[73.91756509194288, 29.958365638881773, -6.085440750199545, 0.7595651904053894, 8.399099824722988, 5.206336858651729, 9.396205050316432, 25.28844455884787, 11.602155165380857, 9.258601786829905, 13.240630316425397, -25.585738474644177, 57.90755216334025, -8.128952226250217, -20.49233628792336, 2.999385117483545, 13.181338985430797, 14.76994248277638, 13.824988772406227, 8.332214058806903, 11.883634614234804, 18.138535420006104]",,Cc1ccc(NC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)c(Br)c1,,,99.0,,,,,
551,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-88.98252755545364, -95.3848272534683, -64.54834144660153, -68.90364277450396, -33.28757598751579, -32.45294232029259, -9.241468916349426, -19.4367819909617, -15.47700378333532, -30.10695759569822, -29.689690960214698, -107.8949281076015, -116.53683466355531, -70.86251102781509, -52.7915052849449, -32.41594737611542, -34.541536219991734, -33.39067902207976, -9.781598545250556, -15.619386507198788, -30.07543136474168, 63.0298087119735]",,COc1ccc(NC(=O)Nc2cn(C)c(=O)c3ccccc23)cc1OC,,,99.0,,,,,
552,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-27.008119477593983, -47.443030253700435, -32.668724156124426, -36.87281685209314, -7.445169358559695, -2.026401644205186, -2.1840386911848175, -0.8249497236172156, 2.2510673340662137, 0.30423132054737123, -3.0145162789049196, -17.85792166781144, -45.83994324822259, -31.1236309383162, -26.87800247045314, -8.386621910957578, 1.3570709355699706, -2.8880547021285152, 0.6283879189459766, -0.3091930328303499, 0.9962702595375967, -2.286213289533119]",,CC(=O)c1cccc(NC(=O)Nc2cn(C)c(=O)c3ccccc23)c1,,,99.0,,,,,
553,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[28.41242316896174, -13.626951680363225, -32.44559821212271, -36.3594819677172, -20.96505594568072, -10.362722880064917, -9.950223874089097, -9.89157128018, -9.403109918022642, -7.355471774371136, -5.494995525969461, 23.038851327146716, -21.797356538232084, -35.851353314286804, -40.905189172767514, -29.04839709291604, -5.121578021268455, -10.969326200494917, -7.604931024938695, -6.92827216553, -5.414006775143095, -6.539594308048326]",,Cn1cc(NC(=O)NCCCN2CCc3ccccc3C2)c2ccccc2c1=O,,,99.0,,,,,
