r_inhibition_list,f_concentration_uM,f_inhibition_list,r_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,ECFP,FCFP,ESTATE2,MACCS,DAYLIGHT,multi,ECFP_PC1,ECFP_PC2,FCFP_PC1,FCFP_PC2,multi_PC1,multi_PC2
,,,,CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2S1(=O)=O,,,,,,1.157698578984064,,,False,True,1.157698578984064,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b897e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b898c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f08fdf0>,-6.574888472005064,-1.7254053381815593,-10.676053074985047,2.341035529041685,-10.738192625403347,0.5356684632588087
,,,,CS(=O)(=O)c1ccc2c(NC(=O)C34CC(C3)Oc3ccc(Cl)cc34)cncc2c1,,,,,,22.908327349780777,,,False,True,22.908327349780777,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f08fe60>,-6.95216083099837,-3.3531352854459446,-10.908929266728265,2.803711614668825,-9.889362689129271,2.421827583762197
,,,,O=C(Nc1cncc2cc(F)ccc12)C12CC(C1)Oc1ccc(Cl)cc12,,,,,,76.59059827796958,,,False,True,76.59059827796958,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b899a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89d90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f08fed0>,-7.172280465721828,-2.853572350860254,-10.644796243440236,4.197467623021535,-9.571920912515834,3.1673543063345986
,,,,O=C(Nc1cncc2cc(Cl)ccc12)C12CC(C1)Oc1ccc(Cl)cc12,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89e70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f08ff40>,-7.460965257342767,-3.8640105389147354,-10.644796243440236,4.197467623021535,-9.266690326212716,3.4019825215030215
,,,,O=C(Nc1cncc2cccc(Cl)c12)C12CC(C1)Oc1ccc(Cl)cc12,,,,,,75.10646284831653,,,False,True,75.10646284831653,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b89e00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090040>,-6.980499978957782,-2.3458363879118123,-11.149661108782146,3.4490249556586856,-9.442026229166881,3.0554621489717397
,,,,CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2S1(=O)=O,,,,,,0.2479573085050931,,,False,True,0.2479573085050931,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0900b0>,-6.791743039768461,-2.1913208854882757,-10.175464854319276,3.032485273884162,-10.766505387154583,0.6147613515159887
,,,,Clc1ccc2c(c1)C1(CCO2)CCN(c2cncc3cccc(Cl)c23)C1,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090120>,-2.2723091595544305,-3.959023247866427,-7.944998402289109,1.896718343258068,-8.212152972992506,1.5971506474593293
,,,,CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.8102461755110576,,,False,True,0.8102461755110576,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090190>,-8.654295593249657,-2.0481685287248714,-11.131605924744912,2.790666892367165,-10.913899289057817,1.5188703036651363
,,,,CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.3322966714647177,,,False,True,0.3322966714647177,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8aa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8aab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090200>,-7.938410602553699,-3.0825507759149633,-10.612980969787666,2.8425466286267627,-10.825608226715481,1.0533061207365129
,,,,O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CC1,,,,,,0.5557233123472228,,,False,True,0.5557233123472228,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8a8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ab90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ac00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ac70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090270>,-7.6514739392446875,-3.5617523303319123,-10.373344198584785,3.5301338929144896,-10.817443239534382,1.4654815154077112
,,,,CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1,,,,,,0.2138036452941119,,,False,True,0.2138036452941119,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8adc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ae30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8aea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8af10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0902e0>,-7.494023271916769,-3.9924547244651576,-10.053670986976941,2.935765685075042,-10.827667069566058,0.963075883223292
,,,,CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4COC4)C(=O)c4ccc(Cl)cc43)cncc2c1,,,,,,0.8662514927248193,,,False,True,0.8662514927248193,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ad50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8aff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090350>,-7.161967640339521,-3.884034576538926,-9.805156188076518,2.2581487500663178,-10.957403280033782,0.6955624954888325
,,,,O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1COC1,,,,,,1.0091522134187694,,,False,True,1.0091522134187694,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8af80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0903c0>,-7.2903175632160755,-3.461605137636573,-10.08138940022986,2.821731952829127,-10.91096648686976,1.1933548190293564
,,,,CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.1607118199766593,,,False,True,0.1607118199766593,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b1b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b4c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b5a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090430>,-8.37486015451234,-2.365140285930068,-11.130610174786309,2.5744604612255033,-10.9423908264263,1.6063237470334215
,,,,CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.1008004852704798,,,False,True,0.1008004852704798,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b3e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b7d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0904a0>,-7.655707003035803,-3.4008097279414855,-10.62389800723725,2.6285590263174226,-10.920004797871439,1.0907158063045475
,,,,O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CCC1,,,,,,0.3399834050253368,,,False,True,0.3399834050253368,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ba00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090510>,-7.652867488505355,-3.31807166700654,-10.143992032341062,3.3871756828946555,-10.834605345960542,1.2476897151723567
,,,,CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CCC4)C(=O)c4ccc(Cl)cc43)cncc2c1,,,,,,0.2520516602663487,,,False,True,0.2520516602663487,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8b840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090580>,-7.508107925353671,-3.748326164120137,-9.843288205055714,2.800664698740401,-10.830139060032561,0.740685113128445
,,,,CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,,,1.0077428014098342,,,False,True,1.0077428014098342,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ba70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bd10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8be60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0905f0>,-8.180322119241021,-2.5810989571663874,-10.723536624941197,2.9717906170986614,-10.761120375341852,1.488494397611636
,,,,CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.248039898203945,,,False,True,0.248039898203945,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bf40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c0b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090660>,-7.4750103576543605,-3.603592784796683,-10.225049013275676,3.0178614828413215,-10.670595535987577,1.0437085042317549
,,,,CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.3197629142210704,,,False,True,0.3197629142210704,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8bed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c2e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0906d0>,-8.168199794575596,-2.1055516435839445,-10.825128335386772,2.619765261068724,-10.959676994225829,1.3919998425740783
,,,,CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,,,,,,0.1676078323900808,,,False,True,0.1676078323900808,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090740>,-7.472322872856763,-3.1304038507108416,-10.33587297479109,2.6708267795201435,-10.917196973045776,0.8856358322825267
,,,,O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC1CC1,,,,,,0.2160057243480473,,,False,True,0.2160057243480473,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c6d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c7b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0907b0>,-8.04825689110914,-3.226263743454486,-10.437920965926276,3.1045902611468215,-10.744817226862336,1.3162202895714241
,,,,CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1,,,,,,0.1764860357543768,,,False,True,0.1764860357543768,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090820>,-7.892034321938658,-3.6591799072018354,-10.128612470043706,2.5263518681760555,-10.720293948749452,0.8289473029813691
,,,,O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC(F)(F)F,,,,,,0.8787501827038471,,,False,True,0.8787501827038471,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8c820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cb30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cc10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090890>,-7.3906037311336625,-3.055991606339486,-10.142337991385267,3.2987097203937514,-10.375670718474614,1.4947424443779966
,,,,CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1,,,,,,0.2874636349658312,,,False,True,0.2874636349658312,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ca50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ccf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cd60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cdd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ce40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090900>,-7.301107057272624,-3.24026784487184,-9.8532807234331,2.718267022108968,-10.500824648290846,0.9390721209018609
,,,,O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(F)cc(Cl)c12,,,,,,0.7182509052309813,,,False,True,0.7182509052309813,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cc80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cf20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8cf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090970>,-8.49176709205973,0.08553446952284988,-13.060613513402233,2.8953987409360615,-4.2879415823318885,5.831335981630189
,,,,COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,,,,,,0.2106352256415661,,,False,True,0.2106352256415661,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8ceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d1c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0909e0>,-9.88921530109508,-3.308047543480846,-10.803919476917706,2.6794575015176365,-11.828775924897808,0.43990293866457186
,,,,COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)CC1,,,,,,0.7726578044579493,,,False,True,0.7726578044579493,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d0e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d4d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090a50>,-7.219761767619492,-3.593131331190028,-9.567996150081855,2.5826848499372392,-11.849711509137885,-0.13777729985898352
,,,,COC1(C(=O)Nc2cncc3cc(S(=O)(=O)N(C)C)ccc23)CCOc2ccc(Cl)cc21,,,,,,0.4582706284585183,,,False,True,0.4582706284585183,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d5b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090ac0>,-6.52072621723468,-3.115842981348458,-10.700107474603886,2.0195630105465416,-10.831962822629622,1.1624254444086426
,,,,O=C(O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,8.431233506065276,,,False,True,8.431233506065276,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d7e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d8c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090b30>,-10.639458976137663,-4.3290412488393875,-9.392180296486854,4.114122549359025,-9.490431820342781,3.0301302667393015
,,,,COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CC1,,,,,,1.767050995833906,,,False,True,1.767050995833906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8da10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8da80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8daf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8db60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090ba0>,-7.626362368259201,-3.457665454281029,-9.51590902904894,2.527022412310281,-10.912649203782546,0.40587167209467256
,,,,CC(C)(O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,,,,,,1.136823152547651,,,False,True,1.136823152547651,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8d9a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dc40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dcb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dd20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dd90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090c10>,-7.723251375743115,-3.811196696003757,-9.257665098576453,3.438345408358731,-10.57376476657454,0.5573245349014553
,,,,CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,,,,,,0.5635833223294673,,,False,True,0.5635833223294673,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dbd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8de70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8df50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8dfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090c80>,-8.690110626786831,-3.5105514608050634,-9.462710446563078,3.211096432608085,-9.894260023375365,1.9885606468216164
,,,,CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)c2cc(Cl)ccc2C1=O,,,,,,0.3839265265189893,,,False,True,0.3839265265189893,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8de00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8e0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8e110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8e180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0b8e1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f090cf0>,-8.03565002284559,-3.3598113409613397,-10.22290568318719,2.821498133214176,-10.768602730325894,1.370322421910667
